,Unnamed: 0,type,category,star,review_
632,25,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,한달 넘게 사용한 결과    앞으로 호환되는 프로그램이 많았으면 합니다  아직 윈도우 생태계에 익숙하지만 사용하다보면 점점 맥북 M1프로세서에 익숙해질 수 있을듯 합니다
633,26,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송이 너무 빠르네요  감사합니다 양품 잘 받았습니다 
634,27,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,빠른배송 좋았습니다
635,28,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,램 CTO로 올렸더니 3주 정도 걸렸네요   제품은 정말 좋네요   
636,29,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,좋아요   좋아용  
637,30,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,잘받았습니다  문제없이 잘 왔네요
638,31,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송빠르지만포장이좀아쉬웠어요
639,32,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,문제 없이 잘 받았습니다만  배송 직원이 아무 연락도 없이 놓고 가서 시간 뒤에 알게 되었네요
640,33,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,컴팩트하고  깔끔해요  성능은 사용전 
641,34,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,아들이 필요하다 해서 구매 넘 좋아하니 저도 좋습니다
642,35,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,선물하기 좋아요  감사합니다 
643,36,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,만족
644,37,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,잘받았습니다 잘받았습니다 잘받았습니다
645,38,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,보통이에요              3             
646,39,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,포장도 튼튼 하고 좋아요  
647,40,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,색상도 좋고 쓰기편행 맥북 강추
648,41,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,좋은 제품 싸게 잘 구매했어요
649,42,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,디지인은 굿입니다    성능은 그럭저럭 사용할 만하네요    아직 많이 사용을 안해봐서 잘 모르지만 지금까지는 만족합니다     
650,43,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송 빠르네요 굿굿
651,44,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,감사합니다  조심히 잘왔어요
652,45,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,오래걸렸지만 만족해요   
653,46,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,괜찮아요 뭐 애플이니까
654,47,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,빠르게 잘 도착했습니다 
655,48,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,4,배송 늦은것 빼고 만족합니다
656,1,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,3,예전 맥북보다 좀 무거워요  그래도 쌩쌩 돌아가니깐 좋네요  날씨 때문에 배송은 느렸어요 
657,2,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,3,배송이 너무 느려요
658,3,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,3,배송은 일주일걸렸어요첫주문에 찍힌자국때문에 반품하고두번째도 몇개 찍혀있던데고질병인거 같아 그냥 쓰기로햇습니다
659,4,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,3,배송이 너무 늦었어요    통화할때 2주면 된다고해서 여기서 주문했었는데   보니까 다른곳들도 제품입고 늦는건 마찬가지인거같고요  아무튼 제품은 잘 받았습니다
660,5,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,3,잘받았습니다 빠른배송 감사합니다 저렴하게 잘 구입한듯
661,1,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,2,배송이 cj대한통운 집화점 문제겠지만  이동이 너무 늦네요  화요일 출발 토요일 도착 외에는 만족합니다 
662,1,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,1,10 3 주문 10 8배송배송은 얼마든지 느려질수 있다고 생각하나 공지도 없었으며  택배는 발송했으니 배송관련해서는 택배사에 문의하라고 하지를 않나  질문에 대한 무성의한 답변 등 간만에 멋진    판매자에게 구매했음 반품하고 싶었으나 배송비 부담하라고 할 것이 뻔해보이고  구매를 해야만 이러한 평을 남길 수 있어서 구매결정함  진상고객으로 보여질 수 있으나  단지 배송관련해서 답답했을 뿐입니다  
663,2,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,1,제품은 좋아요    배송도 빨랐구요  근데  공식 애플 스토어  라고 달아놓은게 맞긴한건가요   당연히 공식 리셀러라고 생각하고 제품 샀는데 애플에서는 여기가 공식 리셀러가 아니라고 하고    공식리셀러 인증이 안되어서 회사용 기기등록도 못했어요  공식 리셀러시면 리셀러 ID를 알려주세요  ABM등록해야해요 
664,3,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,1,저 화면에서 렉이걸려서 암것도안되고 강제종료조차 안돼고 별루네요   
665,4,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,1,대구에서 서울까지 오는데 박스포장을 못하면 뽁뽁이라도 해서 보냈어야죠  노트북만 달랑 보냅니까  포장좀 신경쓰세요 
666,5,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,1,주문한지 한달 넘었고 전화도 안 받네요  더 걸릴 것 같으면 취소라도 하고 싶은데 
